Operation Operand   Result
Add        7090      12074
Add        36054     12075
Add        13249     12076
Add        10330     12077
Add        6099      12078
Add        27280     12079
Add        15725     12080
Add        3181      12081
Add        12959     12082
Remove     31532     12083
Add        20732     12084
Remove     16865     12085
Contains   6890      12086
Add        7090      12086
Add        22278     12087
Add        22157     12088
Add        15624     12088
Contains   7473      12089
Contains   5733      12089
Add        47260     12089
Add        30357     12090
Add        49885     12090
Add        24431     12091
Add        13865     12092
Contains   17239     12093
Add        43482     12094
Add        14231     12095
Add        18567     12096
Add        13966     12097
Contains   38229     12098
Add        3740      12099
Add        34421     12100
Add        8517      12101
Contains   11550     12102
Add        27627     12103
Add        43358     12104
Add        3411      12105
Add        38839     12106
Add        22433     12107
Add        17577     12108
Add        33845     12109
Add        36963     12110
Add        43135     12111
Add        8989      12112
Add        10799     12113
Add        20709     12114
Contains   1781      12114
Add        33449     12115
Add        31987     12116
Add        12078     12117
Contains   5008      12118
Contains   18019     12119
Add        20453     12119
Remove     6535      12120
Add        11354     12121
Remove     30773     12122
Add        8583      12122
Add        2305      12122
Add        11668     12123
Add        6372      12124
Add        12980     12124
Contains   7992      12124
Contains   29351     12125
Contains   1992      12125
Add        27514     12126
Contains   31721     12127
Add        10282     12128
Contains   3648      12129
Add        42739     12129
Add        36639     12130
Add        26508     12131
Add        24345     12132
Add        37971     12133
Add        18904     12134
Add        10717     12135
Add        13320     12136
Contains   12121     12137
Remove     29923     12138
Add        24974     12139
Contains   4177      12139
Add        44182     12140
Add        7325      12141
Add        37794     12142
Add        12643     12143
Add        47382     12144
Remove     30902     12145
Add        33448     12146
Add        33676     12147
Add        29909     12147
Add        3039      12148
Add        24322     12149
Add        33743     12150
Contains   8441      12151
Add        283       12152
Contains   6313      12153
Add        44622     12154
Add        48767     12155
Add        30403     12155
Contains   27715     12156
Add        12904     12157
Contains   8241      12157
Add        12466     12158
Remove     42821     12159
Add        31956     12160
Add        33817     12160
Add        18126     12161
Contains   3389      12161
Contains   10509     12161
Contains   27570     12162
Add        17136     12163
Contains   7360      12164
Add        45151     12164
Remove     36391     12164
Add        15836     12165
Add        45975     12166
Contains   2059      12167
Add        40135     12168
Contains   47524     12169
Add        1003      12170
Add        31013     12170
Add        40390     12171
Add        31451     12172
Contains   25142     12173
Add        17429     12174
Add        29620     12175
Add        29475     12176
Add        49496     12176
Add        46763     12177
Add        14564     12178
Contains   22952     12179
Add        5216      12180
Add        14017     12181
Add        27128     12182
Add        32270     12183
Remove     4167      12183
Add        13960     12183
Add        28393     12184
Contains   7376      12184
Add        1360      12185
Add        34704     12186
Add        6167      12187
Contains   1401      12187
Add        19169     12188
Add        13633     12188
Add        46161     12189
Add        23382     12190
Contains   8543      12190
Add        3994      12191
