Operation Operand   Result
Add        5783      9422
Remove     92567     9423
Add        82162     9424
Add        30793     9425
Contains   5015      9425
Add        41341     9426
Add        43313     9427
Contains   6855      9427
Contains   5251      9427
Contains   4081      9427
Contains   89369     9428
Contains   3920      9429
Add        73225     9430
Add        33922     9431
Add        21394     9432
Add        28195     9433
Add        92273     9434
Remove     99229     9435
Add        90690     9436
Add        28123     9437
Add        38915     9438
Contains   727       9438
Add        52360     9439
Add        60955     9440
Add        87063     9441
Add        28534     9442
Add        20821     9443
Add        51994     9444
Add        14888     9445
Add        19977     9446
Add        47199     9447
Add        92306     9448
Add        63936     9449
Contains   32979     9450
Add        50397     9451
Add        81177     9452
Add        82164     9453
Add        50529     9454
Add        62718     9455
Add        36335     9456
Add        57446     9457
Add        54281     9458
Remove     36830     9459
Add        50176     9460
Add        89565     9461
Contains   55581     9462
Add        87684     9463
Add        16893     9463
Add        47548     9464
Add        6866      9465
Add        12841     9466
Add        75852     9467
Add        38254     9468
Add        66293     9469
Remove     49043     9470
Add        99455     9471
Add        97260     9472
Add        44871     9473
Add        59954     9474
Add        20410     9475
Add        38482     9476
Add        60134     9477
Add        85920     9478
Add        26342     9479
Add        1742      9480
Add        63178     9481
Add        60179     9482
Add        20665     9483
Add        66007     9484
Remove     32387     9485
Add        1056      9486
Add        47697     9487
Add        39960     9488
Add        73515     9489
Add        58479     9490
Add        67185     9491
Add        40493     9492
Add        66441     9493
Add        15395     9494
Remove     11107     9495
Add        51458     9496
Add        87756     9497
Add        29083     9498
Remove     43349     9499
Add        38053     9500
Add        38325     9501
Add        48275     9502
Add        75829     9503
Add        47242     9504
Contains   7463      9504
Add        33707     9505
Add        21064     9505
Add        50317     9506
Add        89118     9507
Add        17763     9508
Add        33036     9509
Contains   38853     9510
Contains   43513     9511
Contains   5255      9511
Remove     95335     9512
Add        94498     9513
Add        16196     9514
Add        62710     9515
Contains   63059     9516
Add        2589      9517
Add        218       9518
Add        87726     9518
Contains   4619      9518
Add        6441      9519
Add        39956     9520
Add        65018     9521
Contains   6851      9521
Contains   6702      9521
Add        19871     9522
Add        54038     9523
Add        6638      9524
Contains   95757     9525
Add        88018     9526
Add        30756     9527
Contains   5557      9527
Contains   3201      9527
Add        95053     9528
Add        36865     9529
Contains   38325     9530
Add        53160     9531
Add        98749     9532
Add        89943     9533
Add        37161     9534
Add        76465     9535
Add        54948     9536
Add        13694     9537
Add        46662     9538
Add        557       9539
Add        37780     9540
Contains   863       9540
Contains   6403      9541
Add        25690     9542
Add        39206     9543
Contains   6827      9543
Add        24267     9544
Contains   1788      9544
Add        48398     9545
Add        85529     9546
Add        12140     9547
Contains   99929     9548
Add        50228     9549
Add        77339     9550
Add        65873     9551
Add        10871     9552
Add        15862     9553
Add        71310     9554
Contains   80934     9555
Add        6241      9556
Add        89450     9557
Add        81489     9558
Add        19179     9559
Add        70891     9560
Add        88950     9561
Add        12174     9562
Add        70737     9563
Add        41189     9564
Add        16595     9565
Contains   6965      9566
Add        66943     9566
Contains   35256     9567
Contains   1563      9567
Add        21275     9568
Add        83408     9569
Add        12126     9569
Remove     7275      9570
Contains   28407     9571
Contains   51390     9572
Contains   129       9572
Add        41615     9573
Add        23172     9574
Contains   1087      9574
Contains   2417      9574
Add        33999     9575
Contains   82194     9576
Add        35885     9576
Add        69690     9577
Add        10900     9578
Add        54828     9579
Add        20266     9580
Add        60769     9580
Contains   94718     9581
Add        11353     9582
Add        36032     9583
Add        72702     9584
Add        67631     9585
Add        53727     9586
Add        5667      9587
Remove     9868      9588
Contains   1924      9589
Add        23998     9590
Contains   81035     9591
Add        47873     9592
Contains   795       9592
Contains   94614     9593
Remove     23766     9594
Add        40407     9595
Add        45010     9596
Add        4339      9597
Add        64208     9598
Add        19103     9599
Remove     1504      9600
Add        61310     9601
Add        13439     9602
Add        28274     9603
Add        75847     9604
Contains   18705     9605
Contains   96866     9606
Add        65717     9607
Remove     86276     9608
